Customer_ID,Segment_Group
6268050100,B
6268309100,D
6268323100,D
6268463100,D
6268897100,D
6269023100,D
6269100100,D
6269464100,D
6269485100,D
6269856100,D
6270248100,D
6270255100,B
6270731100,D
6270738100,D
6270759100,D
6270766100,D
6270829100,B
6270899100,D
6270990100,D
6271354100,D
6271662100,D
6272341100,B
6272579100,D
6272964100,D
6273755100,D
6273860100,D
6274196100,D
6274518100,D
6274721100,D
6274742100,D
6275015100,D
6275260100,D
6275351100,B
6275533100,D
6275750100,D
6275918100,D
6275925100,D
6276114100,D
6276744100,D
6276877100,D
6276905100,D
6277332100,D
6277430100,B
6277528100,B
6277794100,D
6278179100,D
6278508100,B
6278977100,D
6279061100,D
6279138100,D
6279607100,D
6279649100,B
6279978100,D
6280335100,D
6280818100,B
6280979100,D
6281021100,B
6281042100,D
6281245100,D
6281448100,D
6281469100,D
6281595100,D
6281791100,D
6281924100,D
6282246100,B
6282365100,D
6282736100,D
6282757100,B
6283401100,D
6283856100,D
6283884100,D
6284311100,D
6284374100,D
6284395100,D
6284563100,D
6284983100,B
6285298100,D
6285438100,D
6285466100,B
6285473100,D
6285690100,B
6285704100,B
6285914100,B
6285949100,D
6286558100,D
6286964100,D
6286971100,D
6287482100,B
6287503100,D
6287748100,D
6287979100,B
6288189100,D
6288931100,A
6289274100,D
6289533100,B
6289967100,D
6290030100,B
6290254100,D
6290303100,D
6290800100,B
6290961100,D
6291115100,D
6291171100,B
6291304100,D
6291360100,D
6291612100,D
6291647100,B
6291822100,D
6292207100,D
6292214100,D
6292270100,D
6292480100,B
6292753100,D
6292844100,D
6293033100,D
6293047100,D
6293173100,D
6293229100,D
6293334100,D
6293530100,D
6293656100,D
6293705100,D
6293992100,D
6294111100,D
6294181100,D
6294272100,D
6294412100,D
6294923100,D
6295007100,D
6295063100,D
6295217100,D
6295294100,A
6295392100,B
6295987100,D
6296645100,B
6296729100,B
6297058100,B
6297191100,B
6297576100,B
6297828100,D
6297905100,B
6298115100,D
6298465100,D
6298514100,D
6299109100,D
6299417100,B
6299445100,D
6299781100,B
6299949100,B
6300544100,D
6300558100,D
6300607100,D
6300705100,D
6300719100,D
6301300100,D
6301377100,B
6301734100,B
6301846100,D
6302301100,D
6302350100,D
6302483100,B
6302644100,B
6302840100,D
6302973100,D
6302987100,D
6303246100,D
6303309100,D
6303491100,D
6303554100,D
6303848100,B
6303967100,B
6304723100,D
6305038100,B
6305101100,D
6305122100,D
6305164100,D
6305493100,D
6305626100,D
6305759100,D
6305822100,D
6305871100,B
6306053100,D
6306221100,D
6306571100,D
6307481100,B
6307593100,B
6308363100,D
6308412100,D
6308426100,B
6308524100,D
6308678100,D
6308895100,D
6308944100,D
6309105100,B
6309497100,B
6309581100,D
6309924100,D
6310477100,B
6310554100,D
6310631100,B
6310750100,D
6310778100,D
6310925100,D
6311079100,D
6311149100,B
6311751100,B
6312080100,D
6312150100,D
6312206100,D
6312241100,D
6312276100,D
6312465100,D
6312486100,D
6312535100,D
6312577100,D
6312605100,D
6312682100,D
6313459100,D
6313487100,B
6313739100,D
6313788100,D
6314019100,D
6314026100,D
6314278100,D
6314453100,D
6314621100,D
6314733100,D
6315216100,D
6315531100,D
6316273100,B
6316322100,D
6316623100,D
6316763100,D
6316798100,D
6317106100,D
6317295100,D
6317428100,B
6317463100,D
6317673100,D
6318065100,B
6318163100,D
6318345100,D
6318436100,D
6318625100,B
6319094100,D
6319332100,D
6319465100,D
6319570100,D
6319766100,D
6320123100,B
6320340100,D
6320438100,D
6320536100,D
6320641100,D
6320746100,D
6321012100,D
6321488100,D
6321628100,D
6321866100,D
6321999100,B
6322125100,D
6322132100,D
6323000100,D
6323035100,D
6323070100,D
6323161100,D
6323413100,D
6323420100,D
6323714100,D
6323833100,D
6324260100,D
6324309100,D
6324428100,D
6324470100,D
6324862100,D
6325051100,D
6325135100,D
6325261100,D
6325310100,D
6325555100,D
6326059100,B
6326185100,B
6326206100,D
6326262100,D
6326395100,D
6326444100,D
6326472100,D
6326500100,D
6326577100,D
6326598100,D
6326738100,D
6326801100,D
6327326100,B
6328096100,D
6328173100,D
6328194100,D
6328285100,B
6328663100,B
6328866100,D
6329020100,D
6329286100,D
6329349100,D
6329559100,B
6329594100,D
6329692100,D
6329888100,D
6330770100,D
6330777100,D
6330826100,D
6330910100,D
6331029100,B
6331211100,B
6331379100,D
6332030100,D
6332226100,D
6332296100,D
6332527100,B
6332646100,D
6332863100,B
6332982100,D
6333297100,B
6333472100,B
6333724100,D
6333780100,B
6334053100,D
6334137100,D
6334172100,D
6334249100,D
6334494100,D
6334662100,D
6334711100,D
6334732100,D
6334809100,B
6335278100,D
6335376100,D
6335432100,D
6335439100,D
6335684100,D
6336237100,B
6336244100,D
6336370100,D
6336734100,D
6336783100,D
6337259100,B
6337595100,D
6337945100,D
6337966100,B
6338043100,D
6338498100,D
6338540100,D
6338694100,D
6339065100,B
6339205100,D
6340241100,D
6340430100,D
6340605100,B
6340640100,D
6340675100,D
6341060100,D
6341144100,D
6341305100,B
6341676100,A
6341921100,D
6342509100,D
6342887100,B
6343027100,D
6343090100,D
6343272100,D
6343300100,D
6344343100,D
6344490100,D
6344574100,D
6344721100,D
6345029100,D
6345225100,B
6345470100,D
6345547100,D
6345617100,D
6346044100,D
6346261100,D
6346296100,D
6346660100,D
6346849100,D
6347150100,C
6347227100,D
6347262100,B
6347297100,D
6347570100,B
6347759100,C
6347927100,D
6348039100,B
6348179100,B
6348361100,D
6348620100,D
6348844100,D
6349418100,D
6349642100,D
6349796100,D
6349971100,D
6350293100,B
6350636100,D
6350860100,D
6351294100,B
6351658100,D
6351980100,B
6351987100,D
6352365100,D
6352715100,D
6352953100,D
6353394100,D
6353828100,B
6354129100,B
6354297100,B
6354360100,D
6354731100,D
6355137100,D
6355830100,D
6355984100,D
6356068100,D
6356117100,B
6356439100,D
6356453100,D
6356859100,D
6357692100,D
6357853100,D
6357944100,D
6358252100,D
6358336100,D
6358364100,B
6358392100,D
6358497100,B
6358560100,D
6358623100,A
6358707100,D
6359099100,D
6359463100,D
6359519100,D
6359757100,D
6359771100,D
6359848100,D
6359890100,D
6359988100,D
6360709100,D
6360793100,B
6361332100,D
6361598100,D
6361724100,D
6362088100,D
6362270100,D
6362284100,D
6362515100,B
6362543100,D
6363166100,D
6363558100,B
6364160100,B
6364216100,D
6364237100,D
6364426100,B
6364503100,D
6364734100,D
6364902100,D
6364944100,D
6365427100,D
6365742100,D
6365770100,D
6365994100,B
6366022100,B
6366330100,B
6366736100,D
6366876100,D
6366883100,B
6366960100,C
6367030100,D
6367086100,D
6367366100,B
6367429100,D
6367702100,D
6367891100,D
6367989100,D
6368906100,D
6368934100,C
6369039100,B
6369095100,B
6369550100,D
6369613100,D
6369676100,D
6369781100,D
6369816100,D
6369963100,D
6370257100,D
6371020100,D
6371104100,D
6371440100,B
6371685100,B
6371965100,D
6372140100,D
6372245100,D
6372497100,D
6372567100,B
6372791100,D
6372875100,D
6372889100,D
6372931100,B
6372973100,B
6373337100,D
6373533100,A
6373610100,B
6373652100,B
6373694100,B
6374177100,D
6374464100,D
6374681100,D
6374849100,D
6375234100,D
6375437100,D
6375738100,D
6375850100,D
6375927100,D
6376067100,D
6376137100,B
6376431100,D
6377096100,D
6377110100,D
6377831100,B
6378055100,D
6378160100,B
6378650100,D
6378874100,D
6379322100,B
6379371100,D
6380022100,B
6380869100,D
6381233100,B
6381422100,D
6381618100,D
6381898100,D
6381919100,D
6382507100,B
6382605100,B
6383074100,D
6383081100,D
6383088100,D
6383298100,D
6383347100,D
6383501100,D
6383879100,B
6384572100,D
6384775100,D
6385454100,B
6385874100,D
6385909100,D
6385986100,D
6386105100,D
6386427100,D
6386560100,D
6386994100,D
6387365100,B
6387519100,D
6387764100,D
6388107100,C
6388324100,D
6389080100,B
6389164100,B
6389360100,B
6389934100,D
6389948100,D
6390018100,D
6390179100,B
6390557100,D
6391166100,D
6391292100,D
6391537100,B
6391628100,B
6392349100,D
6392433100,D
6393203100,D
6393343100,D
6393903100,D
6394365100,B
6394372100,A
6394400100,D
6394484100,D
6394897100,B
6395135100,D
6395275100,D
6395513100,D
6395863100,D
6396059100,D
6396248100,D
6396388100,B
6396598100,B
6396822100,D
6396913100,D
6397151100,D
6398194100,B
6398383100,D
6398516100,D
6398593100,D
6398775100,D
6398999100,D
6399538100,D
6399622100,D
6399944100,D
6399965100,D
6400028100,D
6400273100,D
6400455100,D
6400532100,D
6400588100,D
6400903100,D
6401127100,D
6401211100,D
6401421100,D
6401491100,D
6401561100,D
6402107100,D
6402422100,D
6402569100,D
6403290100,D
6403423100,B
6403437100,D
6403486100,D
6404564100,D
6405152100,D
6405642100,D
6405950100,D
6406433100,D
6406664100,A
6406853100,D
6406972100,B
6407028100,D
6407350100,D
6407504100,D
6407854100,D
6407924100,D
6408071100,D
6408477100,D
6408834100,D
6408869100,B
6408897100,D
6408918100,D
6408981100,D
6409457100,D
6409807100,B
6410045100,B
6410556100,B
6411081100,D
6411123100,D
6411214100,D
6411907100,D
6412117100,D
6412152100,D
6412166100,B
6412285100,B
6412397100,D
6412642100,B
6413090100,D
6413608100,D
6413832100,D
6413839100,D
6413916100,D
6414042100,D
6414112100,D
6414434100,D
6414595100,D
6414679100,B
6414868100,D
6415015100,B
6415183100,B
6415281100,B
6415645100,D
6415722100,B
6415764100,D
6415834100,D
6416184100,B
6416191100,D
6416233100,D
6416877100,D
6417178100,D
6417213100,B
6417535100,B
6417563100,D
6417584100,B
6417626100,D
6417654100,D
6417661100,D
6419054100,D
6419341100,D
6420020100,D
6420223100,B
6420398100,D
6421042100,B
6422043100,B
6422106100,D
6422316100,D
6423534100,D
6423849100,D
6424416100,D
6424661100,D
6425004100,D
6425151100,D
6425235100,D
6425683100,B
6426124100,D
6426740100,D
6427167100,A
6427314100,D
6427321100,D
6427657100,D
6427797100,D
6427937100,D
6428056100,B
6428063100,D
6428371100,D
6428385100,D
6428714100,D
6428805100,B
6428973100,D
6429288100,D
6429330100,B
6429554100,D
6429736100,D
6429785100,D
6429918100,B
6430548100,D
6431703100,D
6431815100,D
6431878100,B
6432018100,D
6432032100,B
6432095100,B
6432158100,B
6432179100,B
6432193100,B
6432445100,B
6432543100,D
6432550100,D
6432648100,D
6432802100,D
6432844100,D
6432914100,D
6433005100,D
6433089100,D
6433110100,B
6433306100,D
6433334100,B
6433656100,D
6434097100,B
6434181100,D
6434237100,D
6434279100,B
6434706100,D
6434797100,B
6435434100,D
6435476100,D
6435714100,B
6435812100,D
6435875100,D
6435910100,D
6436092100,B
6436442100,B
6436505100,D
6437079100,D
6437387100,D
6437492100,D
6437646100,B
6437660100,D
6437835100,A
6437884100,B
6438080100,D
6438472100,B
6438598100,B
6439046100,A
6439081100,D
6439095100,B
6439186100,B
6439193100,D
6439550100,D
6439907100,D
6439914100,B
6440383100,D
6440509100,B
6440523100,D
6440544100,D
6440684100,A
6440887100,D
6441104100,B
6441160100,D
6441510100,B
6441601100,D
6441783100,D
6441818100,B
6442350100,D
6442434100,B
6442518100,D
6442560100,B
6442651100,D
6442763100,D
6442882100,D
6443379100,D
6443554100,D
6443722100,D
6443820100,D
6443883100,D
6443918100,B
6444065100,D
6444457100,B
6444625100,D
6445528100,D
6445535100,D
6445710100,B
6446011100,B
6446060100,B
6446291100,D
6446347100,D
6446557100,D
6446592100,A
6446851100,D
6447348100,B
6447908100,D
6447964100,D
6448034100,D
6448517100,D
6448622100,B
6448951100,A
6449707100,B
6449728100,D
6449756100,D
6450365100,D
6450386100,D
6450442100,B
6450890100,B
6450932100,D
6451093100,D
6451338100,D
6535667100,D
6536010100,D
6536136100,D
6536332100,D
6536367100,D
6536437100,D
6536451100,D
6536731100,D
6536920100,D
6537340100,D
6537354100,B
6537956100,D
6538236100,D
6538411100,D
6538551100,B
6538565100,D
6538572100,B
6538894100,D
6538936100,D
6538999100,D
6539055100,D
6539265100,D
6540161100,B
6541043100,D
6541624100,D
6541806100,D
6541932100,D
6542156100,D
6542359100,B
6542380100,D
6542758100,D
6542940100,B
6543472100,D
6543528100,D
6543654100,D
6543745100,B
6543983100,B
6544039100,D
6544081100,D
6544158100,D
6544473100,D
6544690100,D
6544837100,D
6545243100,D
6545782100,D
6545999100,D
6546118100,D
6546398100,D
6546587100,D
6546678100,D
6547119100,D
6547273100,D
6547392100,D
6547896100,D
6547987100,D
6548204100,D
6548386100,B
6548750100,B
6548946100,C
6549058100,D
6549149100,B
6549569100,D
6549723100,D
6549877100,D
6549961100,D
6550283100,B
6550549100,B
6550570100,D
6550780100,D
6550801100,D
6550871100,D
6551067100,D
6551228100,D
6551760100,B
6552054100,D
6552586100,D
6552607100,B
6552635100,D
6552705100,D
6553188100,D
6554119100,B
6554266100,D
6554581100,B
6554812100,D
6554973100,D
6555407100,D
6555470100,D
6555687100,D
6555827100,B
6555974100,D
6556296100,D
6556688100,D
6556765100,D
6558200100,D
6558256100,D
6558361100,B
6558816100,D
6558914100,B
6559313100,D
6559411100,D
6559474100,D
6559502100,D
6559726100,D
6559761100,B
6559908100,D
6559985100,B
6560188100,D
6560566100,B
6560734100,D
6560944100,B
6561273100,B
6561462100,D
6561777100,D
6561805100,B
6561833100,D
6562204100,D
6562421100,B
6562484100,D
6563457100,D
6563681100,D
6565893100,B
6566222100,D
6566593100,D
6566642100,B
6566803100,D
6566915100,D
6566957100,D
6567209100,D
6567713100,B
6567853100,B
6568490100,D
6568532100,D
6568945100,D
6569561100,D
6569834100,B
6570128100,B
6570198100,B
6570401100,D
6570450100,D
6570513100,D
6570926100,B
6571031100,D
6571066100,D
6571374100,D
6571542100,D
6571906100,D
6572165100,D
6572319100,D
6572389100,D
6572599100,D
6572893100,D
6573250100,D
6573446100,D
6573467100,D
6573698100,D
6574405100,B
6574727100,D
6575126100,D
6575133100,D
6575476100,B
6577002100,D
6577177100,B
6577688100,D
6577849100,D
6578122100,D
6578360100,D
6578409100,D
6578822100,D
6578976100,B
6579088100,D
6579774100,B
6581517100,B
6581643100,B
6581965100,D
6582371100,D
6583001100,D
6583771100,B
6583974100,D
6584009100,D
6584170100,D
6584527100,D
6585696100,D
6587817100,D
6588286100,D
6588524100,D
6588664100,D
6589238100,D
6590722100,B
6593627100,D
6595475100,D
6596007100,D
6596371100,B
6596917100,B
6597624100,D
6598058100,B
6598261100,D
6598310100,B
6598401100,D
6600249100,D
6601075100,D
6601131100,D
6602300100,D
6603973100,D
6604169100,B
6604484100,B
6604911100,D
6605499100,B
6605695100,D
6605779100,B
6605996100,D
6606073100,D
6606269100,B
6606465100,D
6606941100,A
6607704100,D
6607774100,D
6608838100,D
6609174100,D
6609223100,D
6609902100,D
6610259100,D
6610553100,D
6610637100,D
6611540100,B
6611575100,D
6612569100,B
6612653100,D
6612863100,D
6613171100,B
6613815100,D
6614158100,B
6614277100,B
6615341100,D
6618526100,D
6618673100,D
6618729100,D
6618974100,D
6619590100,D
6622068100,D
6622719100,B
6623069100,D
6623902100,D
6624042100,D
6624147100,D
6624770100,D
6625092100,D
6625260100,D
6625337100,B
6627094100,D
6629131100,D
6629978100,B
6630538100,D
6630685100,D
6630874100,D
6632050100,B
6632771100,D
6632988100,B
6634486100,D
6635284100,B
6635809100,D
6635879100,D
6636642100,D
6639498100,D
6639946100,D
6640639100,D
6641360100,D
6641990100,D
6643950100,B
6645273100,D
6645574100,D
6645840100,D
6648017100,B
6648269100,D
6648276100,B
6652756100,D
6652777100,D
6653778100,D
6654373100,D
6655199100,D
6656368100,D
6656991100,D
6657418100,D
6657607100,C
6657796100,D
6658160100,D
6658475100,B
6659154100,D
6661583100,D
6662871100,D
6662976100,B
6663284100,B
6663928100,D
6664537100,D
6664558100,D
6665909100,D
6666707100,D
6666910100,D
6668919100,B
6669283100,D
6669829100,D
6670298100,D
6670354100,B
6670424100,D
6670592100,D
6671810100,D
6671915100,D
6672335100,D
6672650100,D
6674085100,D
6674470100,B
6674505100,D
6674596100,D
6674967100,D
6675744100,D
6675821100,D
6676213100,D
6676255100,B
6676801100,D
6677032100,D
6677340100,B
6678075100,D
6678593100,B
6680385100,D
6680413100,B
6680637100,D
6680812100,B
6680945100,D
6681281100,D
6683052100,B
6684144100,B
6685208100,D
6686097100,D
6687602100,D
6689268100,B
6690206100,D
6691389100,D
6691830100,D
6692390100,D
6698025100,D
6698473100,D
6698571100,D
6698823100,D
6699362100,D
6700069100,D
6700391100,D
6702939100,D
6703331100,D
6703653100,B
6703751100,D
6704458100,B
6704878100,B
6704997100,D
6705249100,D
6706509100,D
6706880100,D
6708826100,B
6709232100,B
6709463100,D
6709582100,D
6709631100,B
6710408100,D
6710688100,D
6711157100,B
6711318100,B
6711647100,D
6711815100,D
6712641100,D
6712956100,D
6713243100,D
6713901100,D
6714587100,B
6715623100,D
6715728100,D
6716463100,D
6717898100,D
6718514100,D
6718563100,B
6719543100,D
6720285100,D
6720705100,B
6720754100,D
6720775100,D
6720831100,D
6720992100,D
6721020100,D
6721741100,D
6723547100,D
6723610100,B
6724100100,D
6725255100,B
6725563100,D
6725843100,D
6726207100,D
6726669100,D
6726809100,D
6726998100,D
6728216100,B
6728405100,B
6728986100,D
6729455100,D
6731135100,D
6731233100,B
6731282100,D
6732507100,D
6733004100,D
6733361100,D
6733613100,D
6733753100,D
6734075100,B
6734194100,D
6734551100,D
6734670100,D
6735006100,D
6735146100,A
6735174100,B
6735384100,D
6735811100,D
6736987100,D
6737876100,D
6738163100,D
6738338100,B
6739591100,D
6740606100,B
6741677100,D
6741831100,D
6742321100,D
6742426100,B
6742650100,B
6743119100,B
6743308100,B
6743574100,D
6743616100,D
6744477100,B
6744498100,D
6744589100,D
6745177100,B
6745282100,D
6745695100,D
6745842100,D
6746283100,B
6747333100,D
6747858100,B
6747935100,D
6748789100,D
6749349100,D
6749762100,D
6749783100,D
6749958100,D
6750063100,D
6751778100,B
6752569100,D
6754354100,D
6754438100,B
6754522100,B
6754550100,D
6754606100,B
6754613100,D
6754669100,D
6754788100,D
6754886100,D
6755012100,D
6755495100,D
6755824100,D
6756188100,B
6757455100,B
6757812100,B
6758064100,D
6758925100,B
6759541100,D
6761410100,D
6761837100,D
6762663100,D
6762943100,B
6771308100,D
6771343100,D
6771448100,D
6771714100,D
6772519100,D
6772554100,D
6772890100,B
6773023100,D
6773240100,D
6773863100,D
6774696100,D
6774850100,D
6775235100,B
6775277100,D
6777531100,D
6777629100,D
6778196100,D
6778203100,D
6778868100,D
6780093100,D
6781549100,B
6782144100,D
6782536100,D
6782564100,D
6782690100,A
6783201100,D
6783243100,D
6783418100,D
6784132100,D
6784531100,D
6784713100,B
6785028100,D
6785168100,B
6785217100,D
6785840100,D
6786484100,B
6788521100,D
6789809100,B
6792630100,D
6792812100,D
6793071100,D
6793995100,B
6794100100,D
6794471100,B
6795801100,D
6796543100,B
6796578100,B
6796690100,D
6796774100,D
6796865100,D
6797334100,D
6797642100,D
6798930100,D
6799546100,D
6799637100,B
6800155100,D
6800568100,D
6801023100,B
6801086100,D
6801205100,D
6801394100,D
6801653100,D
6801674100,B
6801786100,B
6802871100,D
6802934100,B
6804166100,D
6804292100,D
6804376100,D
6804663100,D
6805475100,D
6805608100,D
6805874100,D
6806343100,D
6806896100,D
6807225100,A
6807526100,B
6807561100,B
6807862100,B
6807939100,D
6808513100,D
6808786100,D
6810277100,D
6810375100,D
6811145100,B
6812069100,B
6812783100,D
6812853100,D
6812909100,D
6814435100,D
6815170100,D
6815366100,D
6815737100,D
6815982100,C
6817557100,D
6817683100,D
6818159100,B
6818411100,D
6818887100,B
6818908100,D
6818978100,D
6819083100,B
6819090100,D
6819286100,D
6819475100,B
6819993100,D
6821673100,D
6822562100,B
6822954100,D
6823150100,D
6823164100,B
6823374100,D
6824340100,B
6825908100,D
6826027100,B
6826076100,D
6826797100,D
6827798100,D
6829646100,D
6830283100,D
6830850100,B
6831025100,B
6831844100,D
6832467100,B
6833412100,D
6833713100,D
6833769100,D
6834385100,D
6834588100,D
6834602100,D
6834735100,D
6835169100,D
6835715100,D
6836331100,D
6836492100,D
6836527100,B
6836562100,D
6836737100,D
6836891100,D
6837234100,B
6837430100,B
6837577100,D
6837591100,D
6837829100,D
6838011100,D
6838655100,D
6838781100,D
6838809100,D
6838963100,D
6839005100,D
6839019100,B
6839285100,B
6839649100,D
6839684100,B
6839803100,B
6840076100,D
6840174100,D
6840440100,D
6840510100,B
6841028100,D
6841147100,D
6841168100,B
6841350100,D
6841742100,D
6841819100,D
6842008100,D
6842890100,D
6842911100,D
6843163100,B
6843366100,D
6844339100,B
6845214100,D
6845459100,B
6847244100,B
6847699100,D
6847776100,B
6848098100,D
6848518100,D
6849071100,D
6849302100,B
6849456100,D
6849988100,D
6850268100,B
6850289100,D
6850436100,D
6850674100,B
6851059100,D
6851486100,D
6852571100,D
6852809100,D
6853201100,D
6853663100,D
6853761100,B
6853810100,B
6853908100,D
6854041100,D
6854776100,D
6855294100,D
6855371100,B
6855588100,D
6855637100,D
6856379100,B
6856442100,D
6857135100,D
6857331100,D
6857520100,B
6857576100,D
6857604100,D
6858402100,B
6858654100,B
6859165100,B
6859627100,D
6859851100,D
6859963100,D
6859977100,D
6860005100,D
6860320100,A
6860390100,D
6860691100,D
6861377100,D
6861608100,B
6861895100,B
6861909100,D
6861951100,C
6862707100,B
6862749100,D
6863169100,D
6863449100,D
6864051100,D
6864695100,D
6866123100,D
6866956100,D
6867117100,D
6867152100,B
6867761100,B
6867789100,B
6868685100,D
6868965100,D
6869112100,A
6869224100,B
6869686100,D
6869861100,D
6870036100,D
6870071100,B
6870239100,B
6870568100,D
6870715100,B
6870778100,B
6870813100,D
6870918100,D
6871303100,D
6871632100,D
6871898100,D
6872780100,D
6872990100,C
6873046100,B
6873186100,D
6873697100,D
6873774100,B
6874040100,B
6874180100,D
6874264100,D
6874383100,D
6874740100,B
6874852100,D
6874915100,D
6875118100,D
6875755100,D
6875874100,C
6875930100,D
6876028100,D
6876308100,B
6876525100,B
6876546100,D
6877897100,D
6878177100,D
6878198100,B
6878401100,B
6878646100,D
6878716100,D
6879108100,B
6879255100,D
6879339100,D
6879542100,D
6879766100,B
6879997100,D
6880032100,D
6880123100,B
6880144100,D
6880578100,B
6881467100,D
6881488100,B
6881894100,D
6882048100,B
6882902100,B
6883455100,D
6883518100,D
6883532100,D
6883630100,B
6883658100,D
6883826100,D
6883861100,B
6884204100,B
6884484100,B
6884512100,D
6884533100,D
6884575100,D
6884743100,B
6884792100,D
6884897100,B
6884925100,B
6885261100,B
6885562100,B
6885842100,D
6885877100,B
6885933100,D
6886395100,B
6886465100,D
6886640100,D
6886773100,D
6886976100,B
6887354100,D
6887606100,B
6888285100,D
6888362100,D
6888628100,D
6888796100,D
6888866100,B
6888943100,B
6888985100,D
6889615100,B
6889720100,D
6889734100,B
6890049100,B
6890259100,B
6890511100,B
6890637100,D
6890805100,B
6891379100,D
6891435100,D
6891484100,D
6891638100,D
6891778100,D
6891911100,B
6892149100,D
6892177100,B
6892226100,D
6892324100,D
6892373100,D
6892478100,D
6892737100,D
6893101100,D
6893164100,D
6893346100,D
6893521100,B
6894130100,D
6894312100,D
6894606100,D
6894977100,D
6895271100,D
6895460100,D
6895530100,D
6895726100,D
6896013100,D
6896286100,D
6896447100,B
6896482100,A
6896755100,D
6897133100,D
6897357100,D
6897469100,D
6898085100,D
6898141100,D
6898449100,D
6898470100,B
6898841100,D
6899170100,D
6899324100,D
6899422100,D
6900752100,D
6901004100,D
6901312100,B
6901452100,D
6901501100,D
6901543100,D
6901851100,D
6901907100,D
6901921100,B
6901949100,D
6902180100,D
6902908100,B
6903048100,B
6903265100,B
6903790100,D
6903825100,D
6904287100,D
6904350100,B
6904994100,D
6905092100,D
6905190100,B
6905239100,B
6905463100,D
6905918100,D
6905932100,D
6906597100,D
6906723100,D
6907192100,D
6907318100,D
6907829100,D
6908137100,D
6908200100,D
6908417100,D
6908431100,D
6908522100,D
6908683100,B
6909054100,D
6909215100,D
6909418100,D
6909572100,B
6909831100,B
6909971100,D
6910174100,D
6910286100,D
6910489100,D
6910608100,D
6910769100,D
6910895100,D
6911238100,D
6911462100,B
6912050100,D
6912197100,D
6912435100,D
6912659100,A
6913443100,D
6913723100,B
6914094100,D
6914325100,B
6914360100,B
6914507100,D
6914612100,B
6915088100,D
6915235100,D
6915340100,D
6915424100,B
6915445100,D
6915501100,D
6915522100,D
6915844100,D
6915872100,D
6916005100,D
6916481100,B
6916523100,D
6916621100,D
6916677100,D
6916691100,D
6916971100,D
6918217100,D
6918525100,D
6918630100,D
6918707100,B
6918917100,D
6918938100,D
6919057100,B
6919659100,D
6919778100,D
6920030100,D
6920170100,D
6920359100,D
6920450100,B
6921094100,D
6921332100,D
6921507100,B
6921668100,D
6921913100,D
6921948100,D
6921997100,D
6922046100,B
6922830100,B
6922977100,D
6923026100,D
6923131100,D
6923243100,D
6923684100,D
6923698100,D
6924083100,B
6924125100,D
6924160100,B
6924181100,D
6924349100,D
6924678100,D
6924804100,D
6924951100,D
6925007100,D
6925140100,D
6925392100,D
6925455100,D
6925651100,D
6925749100,D
6926127100,D
6926568100,D
6926778100,D
6926995100,D
6927128100,D
6927219100,B
6927989100,D
6928136100,D
6928269100,D
6928486100,D
6928570100,D
6928948100,D
6929025100,D
6929130100,D
6929207100,B
6929284100,D
6929340100,D
6929410100,D
6929480100,B
6929669100,D
6929865100,D
6930222100,B
6930320100,B
6930348100,D
6930474100,A
6930558100,D
6930621100,B
6930796100,D
6930859100,A
6931160100,D
6931230100,A
6931587100,D
6931846100,D
6931916100,B
6932224100,B
6932343100,D
6932434100,D
6932469100,D
6932504100,D
6933337100,D
6933386100,D
6933505100,B
6933533100,B
6933799100,B
6933925100,D
6933995100,D
6934093100,D
6934527100,D
6934765100,D
6934954100,D
6935255100,D
6935416100,B
6935493100,D
6935584100,D
6936067100,B
6936473100,D
6936620100,B
6936690100,D
6937082100,D
6937551100,D
6937649100,B
6938041100,D
6938069100,A
6938188100,D
6938293100,D
6938461100,D
6938552100,D
6938755100,D
6938986100,D
6939028100,B
6939231100,D
6939287100,D
6939826100,D
6939952100,D
6940575100,B
6940834100,D
6941044100,D
6941135100,D
6941471100,D
6941618100,D
6942388100,D
6942521100,D
6943319100,D
6943536100,D
6943753100,D
6943921100,B
6944145100,D
6944334100,D
6944880100,D
6946168100,D
6946238100,D
6946483100,B
6946497100,B
6946854100,D
6947148100,D
6948436100,D
6948527100,D
6948870100,D
6948891100,D
6948947100,D
6949150100,B
6949549100,B
6949584100,D
6949759100,D
6949990100,D
6950207100,B
6950242100,D
6951005100,D
6951019100,D
6951096100,B
6951320100,B
6951348100,D
6951530100,D
6951635100,D
6951796100,D
6952013100,B
6952090100,D
6952132100,D
6952265100,D
6952412100,D
6953609100,D
6954540100,D
6954841100,D
6954904100,D
6955072100,A
6955597100,D
6955709100,D
6955744100,D
6956689100,D
6956745100,D
6957340100,B
6958915100,D
6959048100,B
6959489100,D
6959580100,B
6959594100,B
6959860100,B
6959874100,D
6959972100,D
6959979100,D
6960700100,D
6960707100,D
6961022100,B
6961092100,D
6961463100,D
6962072100,D
6962268100,D
6962534100,B
6962576100,D
6962779100,D
6962891100,D
6963031100,B
6963094100,D
6963227100,D
6963304100,D
6963374100,B
6963402100,B
6963472100,D
6963864100,B
6963878100,D
6964004100,D
6964319100,D
6964522100,D
6964578100,D
6964648100,B
6964732100,D
6965390100,D
6965425100,D
6965593100,D
6965726100,D
6966083100,D
6966125100,D
6966475100,D
6966909100,B
6967434100,D
6967511100,D
6967917100,D
6967945100,D
6968148100,D
6968995100,B
6969254100,D
6969499100,B
6969660100,D
6969989100,D
6970017100,D
6970150100,B
6970220100,D
6970339100,D
6970584100,D
6971144100,D
6971186100,B
6971242100,D
